Folder Name,Song Name,Artist,Album,Year,Charter,Diff Band,Diff Guitar,Diff Bass,Diff Drums,Diff Keys,Diff Vocals,Diff Pro Guitar,Diff Pro Bass,Diff Pro Keys,Diff Pro Drums,Diff Vocal Harmonies,Has Pro Guitar,Has Pro Keys,Has Pro Drums,Has Vocal Harmonies,Audio Tracks,Guitar Tuning,Bass Tuning,S.SterrGtuning,S.SterrBtuning,S.SterrStatus
The Clash - Clampdown,Clampdown,The Clash,London Calling,1979,Harmonix,4,3,3,4,3,2,2,3,3,4,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Death or Glory,Death or Glory,The Clash,London Calling,1979,Harmonix,2,3,3,4,-1,3,-1,-1,-1,4,3,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Four Horsemen,Four Horsemen,The Clash,London Calling,1979,Harmonix,3,2,3,4,2,2,-1,-1,2,4,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Clash - Hateful,Hateful,The Clash,London Calling,1979,Harmonix,2,3,3,3,0,3,-1,-1,0,3,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - I'm Not Down,I'm Not Down,The Clash,London Calling,1979,Harmonix,5,3,4,4,3,3,-1,-1,4,4,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Jimmy Jazz,Jimmy Jazz,The Clash,London Calling,1979,Harmonix,4,3,2,4,3,2,-1,-1,-1,4,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Koka Kola,Koka Kola,The Clash,London Calling,1979,Harmonix,2,2,2,4,-1,4,-1,-1,-1,4,4,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Clash - London Calling,London Calling,The Clash,London Calling,1979,Harmonix,2,2,2,4,-1,1,2,4,-1,4,1,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Lost in the Supermarket,Lost in the Supermarket,The Clash,London Calling,1979,Harmonix,3,2,4,4,-1,2,-1,-1,-1,4,2,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 4 2 1 0 0,0 0 0 0,matched
The Clash - Lover's Rock,Lover's Rock,The Clash,London Calling,1979,Harmonix,5,4,3,4,3,2,-1,-1,3,4,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Revolution Rock,Revolution Rock,The Clash,London Calling,1979,Harmonix,5,4,2,4,4,4,-1,-1,5,4,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Rock the Casbah,Rock the Casbah,The Clash,Combat Rock,1982,Harmonix,3,2,3,4,3,3,1,4,5,4,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Rudie Can't Fail,Rudie Can't Fail,The Clash,London Calling,1979,Harmonix,3,3,3,4,2,4,3,4,2,4,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - Spanish Bombs,Spanish Bombs,The Clash,London Calling,1979,Harmonix,2,3,3,3,4,2,3,3,5,3,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - The Card Cheat,The Card Cheat,The Clash,London Calling,1979,Harmonix,1,1,3,3,3,2,1,1,4,3,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Clash - The Guns of Brixton,The Guns of Brixton,The Clash,London Calling,1979,Harmonix,2,3,3,3,-1,2,-1,-1,-1,3,2,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Clash - The Right Profile,The Right Profile,The Clash,London Calling,1979,Harmonix,3,3,2,4,3,2,-1,-1,3,4,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Clash - Wrong 'Em Boyo,Wrong 'Em Boyo,The Clash,London Calling,1979,Harmonix,3,2,2,4,4,4,-1,-1,4,4,4,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Cure - Just Like Heaven,Just Like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",1987,Harmonix,0,1,0,0,0,1,5,0,1,0,1,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Darkness - I Believe in a Thing Called Love,I Believe in a Thing Called Love,The Darkness,Permission to Land,2003,Harmonix,3,4,2,3,0,5,4,2,0,3,5,TRUE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doobie Brothers - China Grove,China Grove,The Doobie Brothers,The Captain and Me,1973,Harmonix,4,2,3,3,6,3,5,5,6,3,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Break on Through (To the Other Side),Break on Through (To the Other Side),The Doors,The Doors,1967,Harmonix,4,3,5,4,4,1,1,3,4,4,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
"The Doors - Hello, I Love You","Hello, I Love You",The Doors,Waiting for the Sun,1968,Harmonix,2,1,2,4,4,3,-1,-1,4,4,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - L.A. Woman,L.A. Woman,The Doors,L.A. Woman,1971,Harmonix,5,4,3,4,6,3,-1,-1,6,4,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Light My Fire,Light My Fire,The Doors,The Doors,1967,Harmonix,5,4,1,4,5,3,5,5,6,4,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Love Her Madly,Love Her Madly,The Doors,L.A. Woman,1971,Harmonix,5,3,2,4,4,2,-1,-1,5,4,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Love Me Two Times,Love Me Two Times,The Doors,Strange Days,1967,Harmonix,4,4,2,3,4,3,-1,-1,4,3,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Peace Frog,Peace Frog,The Doors,Morrison Hotel,1970,Harmonix,5,4,2,4,4,2,-1,-1,4,4,2,FALSE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - People are Strange,People Are Strange,The Doors,Strange Days,1967,Harmonix,1,2,1,2,2,1,-1,-1,2,2,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Riders on the Storm,Riders on the Storm,The Doors,L.A. Woman,1971,Harmonix,1,2,1,2,5,1,2,2,5,2,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Roadhouse Blues,Roadhouse Blues,The Doors,Morrison Hotel,1970,Harmonix,2,3,2,3,4,3,-1,-1,4,3,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Soul Kitchen,Soul Kitchen,The Doors,L.A. Woman,1971,Harmonix,1,2,1,2,5,1,2,2,5,2,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - The Crystal Ship,The Crystal Ship,The Doors,The Doors,1967,Harmonix,1,1,1,1,2,2,-1,-1,4,1,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Doors - Touch Me,Touch Me,The Doors,The Soft Parade,1969,Harmonix,6,3,2,5,6,2,1,2,6,5,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Edgar Winter Group - Frankenstein,Frankenstein,The Edgar Winter Group,They Only Come Out at Night,1972,Harmonix,6,3,4,5,6,-1,4,3,6,5,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Edgar Winter Group - Free Ride,Free Ride,The Edgar Winter Group,They Only Come Out at Night,1972,Harmonix,5,4,4,4,5,4,-1,-1,5,4,4,FALSE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Flaming Lips - Yoshimi Battles the Pink Robots Pt. 1,Yoshimi Battles the Pink Robots Pt. 1,The Flaming Lips,Yoshimi Battles the Pink Robots,2002,Harmonix,0,2,0,1,1,0,0,0,2,1,0,TRUE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Flys - Got You (Where I Want You),Got You (Where I Want You),The Flys,Holiday Man,1998,Harmonix,1,2,2,2,1,3,2,1,1,2,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
The Gracious Few - Appetite (RB3 version),Appetite (RB3 Version),The Gracious Few,The Gracious Few,2010,OffbeatEntertainment,4,3,2,2,-1,3,3,3,-1,2,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Human League - Don't You Want Me,Don't You Want Me,The Human League,Dare,1981,Harmonix,2,2,3,4,3,2,-1,-1,3,4,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The J. Geils Band - Centerfold,Centerfold,The J. Geils Band,Freeze-Frame,1981,Harmonix,3,2,4,0,4,5,2,5,4,0,5,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The J. Geils Band - Freeze-Frame,Freeze-Frame,The J. Geils Band,Freeze-Frame,1981,Harmonix,1,1,1,3,1,4,1,3,1,3,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
The Jimi Hendrix Experience - All Along the Watchtower,All Along the Watchtower,The Jimi Hendrix Experience,Electric Ladyland,1968,Harmonix,6,4,5,5,-1,4,6,6,-1,5,-1,TRUE,FALSE,TRUE,FALSE,"drums.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
The Jimi Hendrix Experience - Crosstown Traffic,Crosstown Traffic,The Jimi Hendrix Experience,Electric Ladyland,1968,Harmonix,5,5,4,4,5,6,6,6,6,4,6,TRUE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
The Jimi Hendrix Experience - Gypsy Eyes,Gypsy Eyes,The Jimi Hendrix Experience,Electric Ladyland,1968,Harmonix,5,5,4,3,-1,5,-1,-1,-1,3,-1,FALSE,FALSE,TRUE,FALSE,"drums.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Jimi Hendrix Experience - Long Hot Summer Night,Long Hot Summer Night,The Jimi Hendrix Experience,Electric Ladyland,1968,Harmonix,6,5,4,4,4,6,-1,-1,5,4,6,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Them Crooked Vultures - Dead End Friends,Dead End Friends,Them Crooked Vultures,Them Crooked Vultures,2009,Harmonix,5,5,5,5,4,4,6,5,4,5,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Muffs - Outer Space,Outer Space,The Muffs,Happy Birthday to Me,1997,Harmonix,0,0,0,0,-1,5,1,2,-1,0,5,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Offspring - Days Go By,Days Go By,The Offspring,Days Go By,2012,Harmonix,2,2,2,3,1,2,2,2,1,3,2,TRUE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Police - Don't Stand So Close to Me,Don't Stand So Close to Me,The Police,Zenyattà Mondatta,1980,Harmonix,1,4,3,1,2,4,5,1,3,1,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Police - Every Breath You Take,Every Breath You Take,The Police,Synchronicity,1983,Harmonix,1,3,1,1,2,2,1,0,2,1,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
The Police - So Lonely,So Lonely,The Police,Outlandos d'Amour,1978,Harmonix,4,4,2,4,-1,4,-1,-1,-1,4,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Raveonettes - Last Dance,Last Dance,The Raveonettes,In and Out of Control,2009,Harmonix,0,0,0,1,2,1,0,4,1,1,1,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Smiths - Stop Me if You Think You've Heard This One Before,Stop Me if You Think You've Heard This One Before,The Smiths,"Strangeways, Here We Come",1987,Harmonix,3,3,2,0,1,3,2,4,0,0,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Sounds - Living in America,Living in America,The Sounds,Living in America,2002,Harmonix,1,0,2,2,3,2,0,1,3,2,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Strokes - Under Cover of Darkness,Under Cover of Darkness,The Strokes,Angles,2011,Harmonix,2,3,3,3,-1,3,4,2,-1,3,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Vapors - Turning Japanese,Turning Japanese,The Vapors,New Clear Days,1980,Harmonix,4,4,4,4,1,4,3,3,1,4,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
The Vines - Get Free,Get Free,The Vines,Highly Evolved,2002,Harmonix,2,1,2,2,-1,4,1,2,-1,2,4,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,-2 0 0 0,matched
The White Stripes - The Hardest Button to Button,The Hardest Button to Button,The White Stripes,Elephant,2003,Harmonix,0,0,0,2,-1,5,0,1,-1,2,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-12 -12 -12 -12 -12 -12,Unknown,matched
The Who - I Can See for Miles,I Can See for Miles,The Who,The Who Sell Out,1967,Harmonix,2,2,1,6,-1,2,3,3,-1,6,2,TRUE,FALSE,TRUE,TRUE,"drums.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Three Days Grace - Animal I Have Become,Animal I Have Become,Three Days Grace,One-X,2006,Harmonix,1,1,1,1,0,3,-1,-1,1,1,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-4 -2 -2 -2 -2 -2,-4 -2 -2 -2,matched
Three Days Grace - I Hate Everything About You,I Hate Everything About You,Three Days Grace,Three Days Grace,2003,Harmonix,1,2,2,3,-1,2,-1,-1,-1,3,2,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-2 0 0 0 0 0,-2 0 0 0,matched
Three Days Grace - Pain,Pain,Three Days Grace,One-X,2006,Harmonix,1,2,2,1,1,2,1,1,1,1,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",-2 0 0 0 0 0,-2 0 0 0,-2 0 0 0 0 0,-2 0 0 0,matched
Three Days Grace - The Good Life,The Good Life,Three Days Grace,Life Starts Now,2009,Harmonix,2,3,4,3,-1,2,-1,-1,-1,3,2,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-2 0 0 0 0 0,-2 0 0 0,matched
Toadies - Away,Away,Toadies,Rubberneck,1994,Harmonix,1,3,1,3,-1,2,-1,-1,-1,3,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Toadies - Possum Kingdom,Possum Kingdom,Toadies,Rubberneck,1994,Harmonix,2,3,1,3,-1,4,3,1,-1,3,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Toadies - Tyler,Tyler,Toadies,Rubberneck,1994,Harmonix,1,3,1,3,-1,3,-1,-1,-1,3,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Tokio Hotel - Humanoid,Humanoid,Tokio Hotel,Humanoid,2009,Harmonix,5,3,3,5,3,6,4,3,1,5,6,TRUE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-5 -3 -3 -3 9 -3,0 0 0 0,matched
Tommy Tutone - 867-5309-Jenny,867-5309/Jenny,Tommy Tutone,Tutone-Ality,1981,Harmonix,2,3,2,2,0,2,-1,-1,0,2,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Tom Petty and the Heartbreakers - I Need to Know,I Need to Know,Tom Petty and the Heartbreakers,You're Gonna Get It!,1978,Harmonix,1,3,2,1,3,3,2,2,3,1,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Toto - Rosanna,Rosanna,Toto,Toto IV,1982,Harmonix,6,5,3,5,4,5,-1,-1,4,5,5,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Trace Adkins - Ride,Ride,Trace Adkins,Dangerous Man,2006,Harmonix,4,4,3,4,-1,3,4,4,-1,4,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
